file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
CBTS3 (78),Cow,0.374865414,0.134289384,3776.79228,4.60936965,0.012181341,9.24683525,65.5694915,1.23322559,1.32414132,0.380077244,-0.724145258,-0.545173074,0.794434208
CBTS3 (79),Cow,0.324812899,0.175597786,3991.31475,4.39315756,0.0134808545,8.81510977,57.8270862,1.30150412,1.42329157,0.344120873,-0.556672381,-0.45782553,0.756328754
CBTS3 (8),Cow,0.368353459,0.104092772,3128.54305,4.14275242,0.0153575348,8.31425437,51.4727935,1.24942328,1.32183015,0.405166036,-0.844675596,-0.638045074,0.843782585
CBTS3 (80),Cow,0.372616176,0.127296355,3615.23612,4.49480874,0.0128265656,9.01788619,62.5708918,1.19100629,1.27727175,0.385562757,-0.750666155,-0.551882792,0.790034257
CBTS3 (81),Cow,0.314005813,0.177871973,4145.40735,4.39404736,0.0135931057,8.81658742,57.1143235,1.36107699,1.48628622,0.342020342,-0.545947723,-0.472739585,0.776588047
CBTS3 (82),Cow,0.395826901,0.141908482,2625.64428,3.94033834,0.0171304764,7.90942775,45.3544886,1.2840426,1.3845336,0.369569687,-0.675411039,-0.528880031,0.795084629
CBTS3 (83),Cow,0.382374965,0.17960647,2805.08608,4.0050078,0.0164449057,8.03844637,46.4993265,1.32155738,1.45030187,0.339196297,-0.532678782,-0.445006049,0.751972329
CBTS3 (84),Cow,0.352235306,0.127458415,3616.66466,4.35965402,0.0137369931,8.7478336,57.6669604,1.24965551,1.33686954,0.385152015,-0.748733219,-0.570228904,0.810904645
CBTS3 (85),Cow,0.368939135,0.115895609,3440.82532,4.35807317,0.0136603931,8.74416585,57.974338,1.22176349,1.30027006,0.39460713,-0.793855458,-0.591525603,0.816343607
CBTS3 (86),Cow,0.329566297,0.162821826,3893.70918,4.36998227,0.0136762929,8.76858412,57.1694061,1.30296674,1.4158484,0.35459731,-0.60508818,-0.491732358,0.777407064
CBTS9 (1),Cow,0.277779673,0.272792319,5816.99174,4.87305528,0.0113349517,9.77400394,69.3763745,1.57626095,1.77443258,0.294451256,-0.298413322,-0.420545298,0.78259289
CBTS9 (10),Cow,0.317818156,0.219300391,5777.76751,5.23792273,0.00938067997,10.5036999,85.3086406,1.34375497,1.49611754,0.321062076,-0.441084916,-0.402361729,0.728583831
CBTS9 (101),Cow,0.403290288,0.211366347,3962.13658,4.90926722,0.0107756117,9.84662044,74.4483856,1.29932998,1.45144581,0.331025317,-0.476577266,-0.410632641,0.727326691
CBTS9 (102),Cow,0.379117328,0.205601761,4316.25448,4.95961197,0.0105611283,9.9472725,75.7122982,1.33217598,1.47860273,0.336705418,-0.503015588,-0.445155196,0.75676282
CBTS9 (104),Cow,0.343433793,0.221899462,5138.57746,5.14514585,0.00970948913,10.3180307,82.1642538,1.3283476,1.48522791,0.321122108,-0.436154905,-0.392933325,0.719514446
CBTS9 (105),Cow,0.348200667,0.210482663,5151.99475,5.19032228,0.00953604246,10.4082429,84.3345031,1.29686268,1.44373833,0.329412348,-0.475364804,-0.406542972,0.72308803
CBTS9 (107),Cow,0.34242745,0.212623838,5144.49885,5.13799306,0.00977644323,10.3035485,81.7894005,1.3396076,1.48929366,0.327967424,-0.468003727,-0.420826425,0.741229546
CBTS9 (108),Cow,0.317409867,0.224336473,5735.85818,5.21252828,0.00953004365,10.4527734,84.0842409,1.36628058,1.52417861,0.322260565,-0.438607417,-0.415873633,0.743121033
CBTS9 (109),Cow,0.313016806,0.228187683,5872.07453,5.23722251,0.00940873631,10.5022337,85.1166151,1.35597458,1.51686983,0.318326707,-0.421213099,-0.401371242,0.731138417
CBTS9 (110),Cow,0.358521777,0.202285653,4909.7957,5.14359941,0.00971522693,10.3148759,82.6073362,1.30008464,1.44133017,0.335557797,-0.50455372,-0.425168473,0.736450145
CBTS9 (111),Cow,0.338328774,0.213616071,5224.85695,5.14496698,0.00976171397,10.3174512,81.9604331,1.34510802,1.49611408,0.328235712,-0.468030848,-0.423195031,0.744029973
CBTS9 (112),Cow,0.357792111,0.201765839,4651.5468,4.99429733,0.0104418606,10.0163076,76.4354659,1.36291017,1.50587469,0.334268792,-0.49855621,-0.449654744,0.764210095
CBTS9 (113),Cow,0.29809102,0.250311124,5636.44707,4.9882996,0.0106382348,10.0040056,74.2675341,1.49572311,1.67766443,0.304973855,-0.354265598,-0.415789321,0.766013681
CBTS9 (114),Cow,0.341828003,0.215250428,4734.49836,4.91401816,0.0109325095,9.85588231,72.8941624,1.42108817,1.57672611,0.328905448,-0.466992117,-0.451598031,0.776348384
CBTS9 (115),Cow,0.416043107,0.180055192,3823.2006,4.90193172,0.0107585648,9.83187378,74.8912517,1.25479388,1.38428621,0.353094791,-0.584608662,-0.459335321,0.750679043
CBTS9 (117),Cow,0.357408971,0.212928847,4885.53313,5.12222282,0.00981271901,10.2720982,81.6573326,1.3110266,1.46121612,0.329278499,-0.473042053,-0.410446765,0.728966207
CBTS9 (119),Cow,0.313006704,0.224227923,5647.30304,5.130416,0.00989406882,10.2885396,80.4684027,1.41002313,1.56960471,0.320583157,-0.431615361,-0.427870966,0.758863031
CBTS9 (120),Cow,0.307212174,0.230706489,6005.96879,5.24398392,0.00939816202,10.5157267,85.1468381,1.36974113,1.53227176,0.316153653,-0.411163043,-0.401102415,0.733354643
CBTS9 (121),Cow,0.324712746,0.209663191,5682.76866,5.25230324,0.00934552858,10.5322514,86.1815781,1.32785534,1.4746093,0.334052359,-0.492899935,-0.436958311,0.750398182
CBTS9 (122),Cow,0.352616751,0.195618273,5144.29565,5.22102189,0.00940430921,10.4695114,85.8916288,1.27253309,1.40862028,0.340627587,-0.527767945,-0.433114599,0.736636937
CBTS9 (123),Cow,0.339588424,0.20573783,5417.04364,5.25269157,0.00930216078,10.5332597,86.7827898,1.28956801,1.43207404,0.334730974,-0.499607741,-0.421948272,0.73250839
CBTS9 (124),Cow,0.330473143,0.206610048,5584.4845,5.25623165,0.00931484195,10.5400341,86.5991254,1.31012551,1.45473324,0.334326963,-0.495543304,-0.430737532,0.742673108
CBTS9 (125),Cow,0.366683582,0.189174872,4882.45991,5.19110812,0.00952040489,10.4099713,85.0041943,1.2608873,1.39116185,0.343701309,-0.544962412,-0.438998084,0.737714389
CBTS9 (126),Cow,0.380547165,0.180795163,4494.88029,5.07228779,0.0100797376,10.1724277,80.3193642,1.2933962,1.42088657,0.356720964,-0.598187244,-0.48997748,0.77705114
CBTS9 (127),Cow,0.352954497,0.226755901,4385.9959,4.80921829,0.0114219489,9.64658834,69.5354027,1.41098073,1.5759038,0.323600093,-0.437439654,-0.434243187,0.764271794
CBTS9 (128),Cow,0.410454324,0.188363044,3817.66506,4.86239527,0.0109734119,9.75291402,73.2649455,1.27444903,1.41054859,0.349564401,-0.564307019,-0.45513738,0.752284701
CBTS9 (13),Cow,0.310026927,0.244142918,5615.90372,5.09047899,0.0100692511,10.2091824,78.7414743,1.42771765,1.60302326,0.305971364,-0.364662309,-0.392467902,0.737678162
CBTS9 (130),Cow,0.326615812,0.240743487,5043.65262,4.95566521,0.0106486534,9.93883852,73.9293688,1.43808586,1.61239166,0.312116578,-0.386155043,-0.411489002,0.753442915
CBTS9 (131),Cow,0.316299047,0.251762017,5446.02188,5.06693142,0.0101282152,10.161799,77.8924353,1.42658717,1.6063999,0.305332089,-0.355638166,-0.388569141,0.735155149
CBTS9 (132),Cow,0.35523876,0.222144845,4764.09888,5.03503853,0.0103557108,10.0977442,77.7500787,1.37219657,1.52963084,0.324937898,-0.448517174,-0.425781452,0.751174589
CBTS9 (133),Cow,0.347876123,0.213602312,4942.25284,5.07658773,0.0100253209,10.1810214,79.4411969,1.34996639,1.50275272,0.329094979,-0.470010549,-0.424244759,0.74585672
CBTS9 (135),Cow,0.320679341,0.218818799,5691.25368,5.22127033,0.00946556242,10.4702804,84.6435917,1.35068261,1.5039324,0.327027305,-0.460931305,-0.423898859,0.745811812
CBTS9 (136),Cow,0.299282913,0.233267337,6065.49005,5.19551202,0.00959699758,10.4186162,82.8077559,1.40558241,1.57079626,0.313771141,-0.401070218,-0.407211313,0.74402685
CBTS9 (137),Cow,0.30670463,0.227727495,5794.42772,5.14255901,0.00981853249,10.3126491,80.847958,1.41098113,1.57304178,0.318437891,-0.421991845,-0.421263234,0.754670411
CBTS9 (14),Cow,0.351735009,0.218688081,4820.43917,5.04350003,0.0101519711,10.11495,78.2129086,1.3510569,1.505746,0.320043201,-0.436271318,-0.399574937,0.727988761
CBTS9 (142),Cow,0.36170678,0.223400043,4696.84954,5.05363105,0.0100746693,10.1351914,79.108077,1.31654823,1.4780638,0.326917372,-0.454209968,-0.401091613,0.724657318
CBTS9 (144),Cow,0.313079424,0.242754709,5583.49531,5.10292013,0.0100008075,10.2335295,79.4445763,1.4109186,1.58633364,0.312833057,-0.387825213,-0.403752021,0.743765813
CBTS9 (145),Cow,0.347726924,0.226422609,4787.72993,4.99265992,0.010446192,10.0133225,76.0490828,1.38129882,1.54300649,0.321792505,-0.434962533,-0.414530106,0.745054782
CBTS9 (148),Cow,0.399174179,0.198440558,4128.75954,4.98705586,0.0103735089,10.0017735,77.3962625,1.2802614,1.42201196,0.339570657,-0.519853561,-0.427892114,0.735164258
CBTS9 (149),Cow,0.365376229,0.210032412,4733.03723,5.10033788,0.00989043315,10.2285638,80.9484702,1.30555419,1.45447581,0.328232913,-0.470098734,-0.403828618,0.722784029
CBTS9 (15),Cow,0.362173656,0.173729513,4780.46587,5.09751865,0.00996294542,10.2227633,80.8402454,1.31498907,1.43771982,0.353835321,-0.592943653,-0.488924578,0.779190552
CBTS9 (151),Cow,0.358858931,0.218479391,4582.12103,4.96778605,0.0104787858,9.96339056,75.517727,1.35576689,1.51266617,0.322669301,-0.442773882,-0.407225366,0.73485568
CBTS9 (152),Cow,0.363120679,0.218574945,4502.3161,4.95473413,0.0105389947,9.93723704,75.1413362,1.35140613,1.5089069,0.323161006,-0.443409523,-0.407715506,0.734670956
CBTS9 (153),Cow,0.406756298,0.199643774,3795.01938,4.82692561,0.0110986109,9.6817744,71.9889242,1.27478905,1.41912227,0.337068007,-0.50834958,-0.418021616,0.727405592
CBTS9 (154),Cow,0.436548259,0.196351364,3618.57745,4.89426981,0.0107081781,9.81641772,75.1628387,1.21359979,1.35338706,0.339635815,-0.521306587,-0.398516918,0.701221399
CBTS9 (156),Cow,0.360068238,0.229844973,4178.38405,4.7486095,0.0115569978,9.52530042,68.0682718,1.36459219,1.53330221,0.31736602,-0.412441728,-0.396359377,0.729938217
CBTS9 (157),Cow,0.380823168,0.196196184,4225.54088,4.92067178,0.0106602085,9.86955418,74.6559362,1.30955594,1.45018254,0.341223458,-0.526310504,-0.445354704,0.752130631
CBTS9 (158),Cow,0.410997642,0.170637384,3944.97767,4.9497959,0.0104809387,9.92751193,76.7067104,1.2418064,1.36129932,0.357408111,-0.608576855,-0.469284955,0.753444549
CBTS9 (159),Cow,0.38491127,0.204493334,4271.92938,4.97869068,0.0103638589,9.98526251,76.9098856,1.28898171,1.43624768,0.334879892,-0.497018305,-0.414017883,0.727350394
CBTS9 (16),Cow,0.347525108,0.198272383,5113.34412,5.16311231,0.0096538149,10.3541814,83.1082572,1.31430968,1.45273642,0.33688863,-0.513345933,-0.436452864,0.746421764
CBTS9 (160),Cow,0.358777361,0.244408941,4649.06385,5.00761145,0.0102516417,10.0426477,77.0288237,1.34057202,1.51737352,0.30764812,-0.368188819,-0.353814022,0.693218022
CBTS9 (161),Cow,0.39862693,0.212746147,3968.8468,4.88784094,0.0107483633,9.80383669,73.982457,1.27384529,1.42784917,0.328517952,-0.467247933,-0.386978433,0.70528106
CBTS9 (163),Cow,0.355590781,0.234390289,4829.36953,5.08123089,0.00993051941,10.1904102,79.9795699,1.31847235,1.48499993,0.312940056,-0.395895233,-0.362954768,0.695510887
CBTS9 (164),Cow,0.422271671,0.185247982,3884.13213,4.9848092,0.0102817696,9.99763179,78.2703081,1.21525141,1.3450418,0.346134297,-0.555148065,-0.41862954,0.714802152
CBTS9 (166),Cow,0.40250037,0.184323019,3847.96494,4.83429856,0.0110368403,9.69649737,72.3902853,1.26419501,1.39734223,0.347282423,-0.558350877,-0.440941178,0.740200689
CBTS9 (167),Cow,0.463300921,0.176168817,3368.04242,4.86965432,0.0108238274,9.76722878,75.1506486,1.16308103,1.28775734,0.354713322,-0.592612148,-0.424858713,0.708810999
CBTS9 (168),Cow,0.435794922,0.203563784,3631.37523,4.89890533,0.0106968096,9.82573233,75.2777214,1.2157979,1.36001659,0.334820742,-0.498402535,-0.381923743,0.689374333
CBTS9 (169),Cow,0.41812321,0.212127721,4001.03043,5.03473887,0.0100892716,10.0973925,79.8315573,1.22613807,1.37659338,0.329161038,-0.470530541,-0.367918866,0.681067338
CBTS9 (17),Cow,0.380387335,0.161295254,4351.6726,4.98240276,0.0107734046,9.99307271,76.7708304,1.32907669,1.44092844,0.365113513,-0.647235851,-0.531091083,0.80515897
CBTS9 (170),Cow,0.398562883,0.214417961,4134.95513,4.99134892,0.0102679235,10.010423,77.7025308,1.26185366,1.41423185,0.324793056,-0.453911486,-0.370602755,0.689827772
CBTS9 (171),Cow,0.347084377,0.236059045,5096.50576,5.15584179,0.00962389048,10.339499,82.8000015,1.30792176,1.47384092,0.309912496,-0.385807483,-0.350374918,0.683108117
CBTS9 (173),Cow,0.383860825,0.228417013,4292.43614,4.98507369,0.0103349417,9.99803541,76.9234974,1.29891295,1.46228471,0.318095617,-0.41808718,-0.366515121,0.694670983
CBTS9 (174),Cow,0.433001536,0.193570358,3728.14689,4.94809121,0.010443843,9.92415683,77.1032006,1.20733518,1.34556397,0.342327703,-0.533582396,-0.400273524,0.701138708
CBTS9 (176),Cow,0.438321407,0.181974682,3578.07382,4.87571857,0.0107964219,9.77983886,74.7459392,1.20248031,1.33084163,0.352397075,-0.579519385,-0.435530876,0.724443501
CBTS9 (178),Cow,0.36231055,0.220336962,4596.03859,5.00290637,0.0102785911,10.0335746,77.1696154,1.32559485,1.48401512,0.325817445,-0.451880872,-0.403254363,0.727288854
CBTS9 (179),Cow,0.341656705,0.23364038,5253.12224,5.19075725,0.00950558707,10.4090195,84.1637938,1.30479036,1.47052368,0.319239057,-0.41910981,-0.375386251,0.703321119
CBTS9 (18),Cow,0.365287599,0.204724193,4634.20566,5.04151633,0.0102095887,10.1111714,78.4515462,1.33799837,1.48198031,0.332105077,-0.489662963,-0.434481184,0.74979225
CBTS9 (180),Cow,0.329769158,0.23711549,5460.62318,5.19295575,0.00953078257,10.413558,83.8125952,1.33315849,1.501839,0.31682562,-0.407458905,-0.381391162,0.713193017
CBTS9 (181),Cow,0.321829698,0.229366438,5531.38224,5.15702819,0.00970224038,10.341962,82.0312023,1.36564291,1.52851713,0.319086779,-0.422896451,-0.402781251,0.734020535
CBTS9 (182),Cow,0.369835106,0.187935727,4677.38263,5.1020869,0.00986821256,10.231805,81.3385574,1.28698502,1.41786374,0.343800922,-0.545692753,-0.445130426,0.746750663
CBTS9 (183),Cow,0.314917433,0.235176125,5800.37136,5.22302318,0.00943682506,10.4735277,84.6165707,1.35212289,1.51928314,0.317140534,-0.411026352,-0.391485425,0.723990898
CBTS9 (186),Cow,0.364453502,0.225072621,4895.59557,5.18586411,0.00948669912,10.3994206,84.7748202,1.25483449,1.4128858,0.3196512,-0.428868278,-0.354171635,0.676070265
CBTS9 (187),Cow,0.350281738,0.237053571,4945.48277,5.10142567,0.00986425638,10.2303136,80.6251161,1.32371016,1.49452643,0.314967311,-0.399483531,-0.368567049,0.701680376
CBTS9 (188),Cow,0.366979338,0.238110782,4685.4207,5.0895869,0.00988418033,10.2068348,80.6853547,1.29241596,1.46355449,0.315277454,-0.400678508,-0.354728838,0.685131612
CBTS9 (19),Cow,0.380254278,0.165590601,4479.46936,5.06127538,0.0100941759,10.1508004,79.9824369,1.28976435,1.40297653,0.363033795,-0.636955773,-0.510070732,0.786701913
CBTS9 (190),Cow,0.288947242,0.257778101,6287.36612,5.19293129,0.00961369507,10.4136061,82.4740609,1.41916614,1.60299925,0.303115547,-0.344064604,-0.38167282,0.729317094
CBTS9 (191),Cow,0.30758281,0.250248441,6126.09266,5.30447728,0.00912270605,10.6367012,88.0435476,1.32490808,1.50010514,0.307440977,-0.366297749,-0.356707354,0.692842587
CBTS9 (194),Cow,0.320219193,0.209883348,5664.72128,5.20509188,0.00951229272,10.4379288,84.1674702,1.34371482,1.49281446,0.332941538,-0.487660538,-0.435669318,0.752391233
CBTS9 (195),Cow,0.341430973,0.187414384,5400.30005,5.25854253,0.00928339183,10.5447155,86.9472679,1.29362527,1.42186615,0.344506946,-0.550924674,-0.45334671,0.753015822
CBTS9 (196),Cow,0.423488972,0.193743885,3940.23113,5.02893453,0.0101119433,10.0858045,79.8404766,1.2142725,1.35028716,0.340224506,-0.527538813,-0.397792548,0.7000482
CBTS9 (197),Cow,0.358318634,0.224999236,4721.07178,5.0416738,0.010142577,10.1108825,78.3197311,1.3374972,1.4967226,0.316269565,-0.416679123,-0.380527047,0.711696658
CBTS9 (198),Cow,0.392436744,0.201125245,4326.93188,5.06452422,0.00998053383,10.1569548,80.4090213,1.25649559,1.39686411,0.33162669,-0.491856744,-0.392252253,0.704080078
CBTS9 (199),Cow,0.36593722,0.200234681,4300.75528,4.85675223,0.0110810105,9.7416975,71.8234256,1.35962985,1.50505097,0.33999785,-0.519025088,-0.459515724,0.770682516
CBTS9 (2),Cow,0.28397842,0.264272719,5867.47126,4.95872676,0.0107981852,9.94488671,72.7357671,1.53169032,1.72176731,0.295460534,-0.309296305,-0.407133869,0.765850561
CBTS9 (20),Cow,0.319582189,0.216299229,5674.97307,5.20253792,0.00958027553,10.4328354,83.6773179,1.37006648,1.52122112,0.325804505,-0.458857103,-0.428255628,0.751671687
CBTS9 (200),Cow,0.350256143,0.226273545,4565.8221,4.89097205,0.0109751636,9.80979773,72.2769061,1.40358202,1.56618622,0.318521909,-0.42228882,-0.414728349,0.748790854
CBTS9 (201),Cow,0.388141143,0.1897696,3933.00662,4.79149492,0.0113449277,9.61140915,70.3266133,1.31119627,1.44723163,0.34196145,-0.535588228,-0.447160948,0.75288136
CBTS9 (203),Cow,0.356984315,0.169319502,4029.44995,4.63407152,0.0122682614,9.29628256,64.74379,1.35382808,1.47776084,0.357545458,-0.607852766,-0.514070035,0.801158822
CBTS9 (204),Cow,0.405335181,0.205858611,4080.8147,5.00041509,0.0102769168,10.0284629,78.0496727,1.26385075,1.41008102,0.331087539,-0.484581995,-0.39077764,0.705180851
CBTS9 (205),Cow,0.319794926,0.22416524,5622.67925,5.18402413,0.00957546658,10.3954501,83.0854249,1.35713954,1.51460575,0.314816631,-0.413705336,-0.388771165,0.721165488
CBTS9 (207),Cow,0.420246022,0.181095585,3984.51851,5.0332788,0.0101599526,10.0944609,79.801989,1.23297482,1.35963967,0.350378317,-0.574395206,-0.445214587,0.736603504
CBTS9 (208),Cow,0.368449693,0.209368885,4817.20895,5.17193768,0.00955894461,10.3715799,84.2493729,1.2584359,1.40435859,0.327867568,-0.47119861,-0.383575871,0.698599476
CBTS9 (209),Cow,0.34571716,0.243746942,5104.66183,5.14696979,0.00972263343,10.3214484,82.2293459,1.32755686,1.50094807,0.310892916,-0.381228524,-0.361208409,0.696735682
CBTS9 (21),Cow,0.327373269,0.214193982,5234.90367,5.0552463,0.0102274079,10.138334,77.859263,1.41014016,1.56168582,0.326184227,-0.460062446,-0.445445115,0.769993261
CBTS9 (210),Cow,0.356111695,0.218604758,4819.66764,5.07411708,0.0101089359,10.1759028,79.4788841,1.34516176,1.49955548,0.325832108,-0.454979403,-0.417319152,0.740238566
CBTS9 (211),Cow,0.403228307,0.198222694,4209.48531,5.06412901,0.0100499,10.1558762,80.4788748,1.2565871,1.39675684,0.337484471,-0.513953382,-0.412011139,0.719053868
CBTS9 (213),Cow,0.3944003,0.204953523,4280.99551,5.04928067,0.0100829269,10.1260503,79.708176,1.26856779,1.41388533,0.331464562,-0.486134556,-0.396920422,0.710696568
CBTS9 (214),Cow,0.347501026,0.222122676,5199.30799,5.21086106,0.00943174692,10.4492929,85.25018,1.28375578,1.43905819,0.319562034,-0.430674737,-0.370986599,0.694427814
CBTS9 (215),Cow,0.32298135,0.207124511,5617.23836,5.20779186,0.00948648699,10.4433433,84.2902162,1.33970281,1.48384808,0.328919304,-0.478686341,-0.423274738,0.742114316
CBTS9 (216),Cow,0.326682577,0.232573997,5484.8641,5.17852403,0.00959606092,10.3841724,82.9207863,1.35344667,1.51884836,0.309461786,-0.387368447,-0.369697323,0.706595765
CBTS9 (217),Cow,0.417535013,0.183075465,4031.56153,5.04804305,0.0100571758,10.1238381,80.4265668,1.22286369,1.35172903,0.347837494,-0.563540619,-0.428152375,0.723026125
CBTS9 (218),Cow,0.384341671,0.179140931,4468.31356,5.08749541,0.00993428128,10.2026243,81.0970266,1.27125431,1.39518713,0.349445899,-0.574033852,-0.457436523,0.75132233
CBTS9 (219),Cow,0.33813385,0.236753149,4998.61037,5.02828706,0.0102895211,10.0842443,77.0447575,1.39425275,1.56447839,0.310174333,-0.383574497,-0.388359665,0.72866823
CBTS9 (22),Cow,0.339008144,0.21282947,5089.937,5.08133332,0.0100356896,10.1904652,79.3273807,1.36910308,1.51910445,0.325645381,-0.459633367,-0.426740461,0.750236191
CBTS9 (221),Cow,0.308558595,0.213158941,6013.95144,5.26059886,0.00930377852,10.5486278,86.0072279,1.3531094,1.50237758,0.32404944,-0.455241245,-0.416179259,0.739907129
CBTS9 (223),Cow,0.303620271,0.236585739,5946.10223,5.18405317,0.00963452626,10.3958736,82.4956067,1.39820133,1.56789579,0.311996399,-0.392169761,-0.396321735,0.735310245
CBTS9 (224),Cow,0.25681247,0.272596624,6899.34013,5.10078049,0.0101217849,10.2291631,77.5130132,1.53518342,1.73682902,0.291070826,-0.287769651,-0.392742539,0.757223595
CBTS9 (23),Cow,0.311020579,0.220787977,5599.58817,5.08951963,0.0100689372,10.2068967,78.7728389,1.42771555,1.58560674,0.322408813,-0.440646648,-0.440829773,0.77039782
CBTS9 (24),Cow,0.337045452,0.219183433,5227.36393,5.13669887,0.00977738995,10.3013339,81.5981812,1.34726112,1.50202248,0.321880063,-0.441506743,-0.40510736,0.731544496
CBTS9 (26),Cow,0.308512054,0.219202544,5983.18653,5.24473918,0.00939911519,10.5172525,85.2216978,1.36868441,1.52304239,0.322045222,-0.442899763,-0.419318929,0.745473801
CBTS9 (27),Cow,0.286583468,0.238306476,6607.84475,5.29829379,0.00928545667,10.6243082,86.3546044,1.42377994,1.59210292,0.308968583,-0.381732158,-0.408756855,0.748389456
CBTS9 (29),Cow,0.302588324,0.225671936,6394.6527,5.36648804,0.00902354338,10.7607609,89.8846718,1.36545284,1.52348246,0.317834835,-0.423481415,-0.413320826,0.74107516
CBTS9 (3),Cow,0.290924104,0.241512506,6079.9247,5.11836931,0.0100161756,10.2646289,79.2312438,1.46467441,1.63572032,0.308747547,-0.376437786,-0.419055264,0.762356022
CBTS9 (30),Cow,0.265139359,0.25921982,6986.98397,5.2228206,0.00964159098,10.4736492,82.4855617,1.49695858,1.68119585,0.296366103,-0.32087475,-0.403845489,0.757758396
CBTS9 (33),Cow,0.272590923,0.253583659,6815.58556,5.23887751,0.00950878566,10.5053969,83.5732567,1.45942057,1.63858833,0.299451071,-0.335359086,-0.395577357,0.745422635
CBTS9 (34),Cow,0.274734935,0.262749205,6944.14097,5.31197942,0.00923613987,10.6514027,86.5520416,1.44057608,1.62634893,0.293965924,-0.308973175,-0.377357753,0.729385718
CBTS9 (36),Cow,0.273790088,0.261380871,6663.70642,5.19225553,0.00970701259,10.4118969,81.6612221,1.47134609,1.65608733,0.29163642,-0.302669686,-0.378662897,0.734785324
CBTS9 (37),Cow,0.264563319,0.257291921,6829.65264,5.15798832,0.00987011029,10.3435795,79.9772253,1.50518238,1.68769989,0.293329292,-0.311131732,-0.397876143,0.754284108
CBTS9 (38),Cow,0.274424094,0.253264891,6621.8134,5.18100156,0.00974267622,10.3895815,81.2614805,1.47354695,1.65307492,0.297814588,-0.329118623,-0.395804688,0.747722882
CBTS9 (39),Cow,0.296849117,0.269966212,5412.18486,4.87528284,0.0111804908,9.77842313,70.1030234,1.51983884,1.71660618,0.294615585,-0.302627548,-0.39522977,0.756255193
CBTS9 (4),Cow,0.275719633,0.263483825,6415.90672,5.10809152,0.0101374547,10.243964,78.2537688,1.50679266,1.69461258,0.296633491,-0.315885938,-0.402801756,0.758843166
CBTS9 (40),Cow,0.294632631,0.234047823,5453.63714,4.86925376,0.0112926565,9.76663482,69.9441754,1.5278214,1.69874905,0.317638705,-0.411810411,-0.459385492,0.798770209
CBTS9 (41),Cow,0.280912931,0.261957253,5881.28923,4.93597037,0.010878549,9.89991744,71.8441458,1.53868292,1.72767917,0.292383643,-0.302206589,-0.401529302,0.762545648
CBTS9 (42),Cow,0.283598727,0.242086595,6306.5621,5.14433326,0.00989315434,10.316261,80.0413602,1.46867738,1.63975953,0.302537629,-0.355460549,-0.406156811,0.753544963
CBTS9 (43),Cow,0.31259529,0.237301248,5596.54486,5.10639601,0.00994419159,10.2405455,79.4717357,1.4121815,1.57866046,0.303869989,-0.364483241,-0.384844454,0.728095702
CBTS9 (44),Cow,0.357825121,0.217451994,4713.10917,5.03242417,0.0101882472,10.0927257,77.918647,1.34441419,1.4977688,0.320608335,-0.439245367,-0.398239206,0.725634532
CBTS9 (45),Cow,0.317446625,0.230801278,5591.32851,5.14734436,0.00975103596,10.322154,81.3285361,1.38601566,1.5499584,0.3109506,-0.393844343,-0.389859221,0.72755301
CBTS9 (46),Cow,0.323311339,0.228971991,5428.66728,5.11970707,0.00988833306,10.26716,80.3517155,1.38772277,1.54865197,0.312686953,-0.402441416,-0.397001125,0.732842645
CBTS9 (48),Cow,0.311543057,0.253867264,5714.88437,5.15481057,0.00971728384,10.3373563,81.5279749,1.38657542,1.56463385,0.293011044,-0.314123713,-0.344314605,0.6925654
CBTS9 (49),Cow,0.314575188,0.243165974,5724.15647,5.18497279,0.00960165981,10.397566,82.884211,1.37251514,1.54431704,0.304001818,-0.359664952,-0.367014784,0.708501077
CBTS9 (50),Cow,0.302238021,0.253984222,6024.49882,5.20898667,0.00950277305,10.4456236,83.5395776,1.38386179,1.56291556,0.297060385,-0.328086356,-0.352182302,0.699066538
CBTS9 (51),Cow,0.310706467,0.223060635,5991.95112,5.27108763,0.00926658794,10.5698714,86.4310737,1.34981905,1.50525619,0.318083148,-0.427045362,-0.397989477,0.726688243
CBTS9 (52),Cow,0.29570882,0.250371514,6417.43218,5.31616392,0.0091025789,10.6601318,87.9769732,1.35540752,1.53000649,0.300313572,-0.34229095,-0.355245866,0.696422958
CBTS9 (57),Cow,0.323246214,0.240723612,5342.18977,5.07854238,0.0100335242,10.1850393,78.6969436,1.39783794,1.5672878,0.304138027,-0.361639155,-0.377950194,0.720860273
CBTS9 (58),Cow,0.318907203,0.228016451,5391.78058,5.06218658,0.01015694,10.1523606,77.8696631,1.41998806,1.57999199,0.313556268,-0.405400715,-0.414744416,0.750954115
CBTS9 (59),Cow,0.316506367,0.235024003,5690.36278,5.18635794,0.00958493494,10.4006039,83.0441874,1.36584874,1.52867722,0.307494537,-0.380506647,-0.376542041,0.713700719
CBTS9 (60),Cow,0.329061004,0.212020701,5213.64478,5.06119511,0.0101356176,10.1503539,78.226074,1.39501858,1.54359705,0.325172411,-0.460025296,-0.434849103,0.759816548
CBTS9 (62),Cow,0.319182167,0.221368181,5240.76442,4.98832788,0.0105548448,10.0046286,74.8627557,1.45463036,1.61179893,0.317112455,-0.422419711,-0.436456534,0.771217069
