file,species,histogram1,histogram2,histogram3,histogram4,histogram5,histogram6,histogram7,histogram8,histogram9,histogram10,histogram11,histogram12,histogram13,histogram14,histogram15,histogram16,histogram17,histogram18,histogram19,histogram20,histogram21,histogram22,histogram23,histogram24,histogram25,histogram26,histogram27,histogram28,histogram29,histogram30,histogram31,histogram32,histogram33,histogram34,histogram35,histogram36,histogram37,histogram38,histogram39,histogram40,histogram41,histogram42,histogram43,histogram44,histogram45,histogram46,histogram47,histogram48,histogram49,histogram50,histogram51,histogram52,histogram53,histogram54,histogram55,histogram56,histogram57,histogram58,histogram59
CBTS9 (77),Cow,0.15854,0.094954,0.0025194,0.10077,0.0022628,0.089816,0.002286,0.1079,0.0029828,0.035498,0.034413,0.033154,0.031994,0.033064,0.038613,0.040387,0.039006,0.14658,0.041373,0.12652,0.039039,0.14619,0.048421,0.15579,0.047137,0.1632,0.13628,0.1251,0.13263,0.16829,0.1551,0.14311,0.14646,0.15902,0.084269,0.14891,0.10106,0.18768,0.10983,0.18193,0.10303,0.061159,0.059794,0.066707,0.075535,0.086295,0.083048,0.074498,0.07014,0.025469,0.072009,0.029254,0.096925,0.034232,0.082815,0.028725,0.081735,0.40949,0.51439
CBTS9 (78),Cow,0.18055,0.098387,0.0028309,0.10848,0.0026048,0.091663,0.0026689,0.11916,0.0034769,0.03709,0.037654,0.035667,0.033787,0.03414,0.040665,0.043391,0.040008,0.14147,0.045035,0.12049,0.041105,0.13996,0.051276,0.14766,0.049499,0.15783,0.13015,0.11638,0.12828,0.16301,0.14606,0.13606,0.14351,0.147,0.082245,0.13441,0.10236,0.16995,0.10538,0.16261,0.10292,0.06124,0.058034,0.063814,0.075748,0.084451,0.079943,0.072115,0.069955,0.022243,0.073943,0.024134,0.10756,0.030304,0.086807,0.025193,0.090805,0.39724,0.54817
CBTS9 (79),Cow,0.16325,0.096053,0.0024794,0.10228,0.0024818,0.090245,0.0026547,0.1083,0.0029969,0.037053,0.035261,0.035654,0.033327,0.033278,0.037893,0.040732,0.039236,0.14893,0.043212,0.12653,0.040405,0.14213,0.049049,0.15416,0.047905,0.16498,0.13655,0.12445,0.1297,0.16751,0.15352,0.14783,0.15306,0.16051,0.084793,0.14438,0.10026,0.18185,0.11069,0.18255,0.10733,0.06343,0.060218,0.064431,0.074872,0.083473,0.082682,0.076409,0.07015,0.02387,0.070663,0.025882,0.096213,0.032687,0.084357,0.027288,0.085699,0.39825,0.52079
CBTS9 (8),Cow,0.13789,0.097985,0.0027037,0.087868,0.0022053,0.087174,0.002015,0.082739,0.0022616,0.038558,0.037804,0.036197,0.031021,0.030301,0.031507,0.032308,0.036304,0.16831,0.053001,0.14492,0.0359,0.13045,0.044618,0.15203,0.050877,0.20915,0.19646,0.13292,0.12164,0.18022,0.18623,0.15156,0.157,0.22734,0.10513,0.14199,0.093187,0.18856,0.11221,0.19353,0.12682,0.0714,0.063035,0.057681,0.06088,0.071153,0.08094,0.087437,0.083054,0.026275,0.065919,0.024241,0.070015,0.029886,0.084637,0.033952,0.078942,0.36879,0.46316
CBTS9 (81),Cow,0.16257,0.092037,0.0025926,0.10377,0.0023544,0.086635,0.0022548,0.11173,0.0029261,0.034451,0.035345,0.033678,0.031959,0.032254,0.039362,0.040788,0.037388,0.14648,0.040376,0.12399,0.038501,0.14992,0.047027,0.14892,0.045442,0.15603,0.12714,0.12171,0.13819,0.16645,0.14931,0.13948,0.15045,0.15739,0.081235,0.15344,0.10547,0.18285,0.10271,0.18318,0.10322,0.062174,0.059348,0.066971,0.078493,0.084559,0.079527,0.072096,0.070157,0.026697,0.071123,0.029446,0.10166,0.033645,0.078817,0.027912,0.084891,0.40972,0.52217
CBTS9 (82),Cow,0.17082,0.090012,0.0026058,0.10971,0.0025215,0.08638,0.0027607,0.1193,0.0033129,0.034675,0.037585,0.033945,0.032425,0.032801,0.04111,0.042702,0.037567,0.15198,0.038394,0.11904,0.040934,0.15259,0.047595,0.14224,0.04811,0.14735,0.11494,0.11889,0.15331,0.15523,0.13346,0.13898,0.16434,0.14203,0.077578,0.15544,0.10923,0.16789,0.099236,0.17946,0.10867,0.059684,0.058784,0.067222,0.08111,0.085087,0.077777,0.070734,0.069465,0.025571,0.06754,0.028604,0.10929,0.033872,0.075856,0.026766,0.091033,0.40976,0.53055
CBTS9 (83),Cow,0.13566,0.085302,0.0023079,0.0875,0.0018417,0.083497,0.0021111,0.097313,0.0024498,0.032395,0.031064,0.030135,0.030909,0.031303,0.035763,0.03732,0.034448,0.1538,0.035991,0.12372,0.04141,0.16527,0.046183,0.15402,0.047072,0.15748,0.12215,0.12971,0.16909,0.17984,0.15292,0.15024,0.17474,0.15622,0.079056,0.17963,0.1195,0.2072,0.10737,0.21118,0.11016,0.05864,0.060146,0.072909,0.082764,0.085266,0.082841,0.073585,0.065696,0.027454,0.065957,0.034508,0.087827,0.039014,0.073648,0.029372,0.069492,0.41577,0.46815
CBTS9 (84),Cow,0.12455,0.077684,0.0018455,0.09267,0.0017083,0.072027,0.0019172,0.10255,0.0021206,0.029954,0.030106,0.028056,0.026432,0.027959,0.035176,0.035901,0.031385,0.15762,0.033058,0.11462,0.038612,0.16266,0.041073,0.15143,0.044849,0.14986,0.10801,0.12337,0.19439,0.16399,0.14162,0.15555,0.20455,0.15549,0.071341,0.18716,0.11815,0.20999,0.10212,0.24206,0.1115,0.055971,0.055215,0.068719,0.084061,0.08726,0.081252,0.071565,0.066333,0.027652,0.055467,0.035116,0.09497,0.042128,0.063962,0.032044,0.07406,0.42016,0.45197
CBTS9 (85),Cow,0.14698,0.084381,0.0025544,0.098568,0.0021588,0.078262,0.002242,0.10687,0.0027801,0.034707,0.03401,0.032174,0.030078,0.031429,0.037708,0.038477,0.036663,0.16496,0.037511,0.11535,0.041322,0.15784,0.044261,0.15328,0.049382,0.16069,0.11512,0.1211,0.17557,0.16409,0.14018,0.15079,0.19536,0.1502,0.073757,0.16017,0.11452,0.18847,0.10337,0.21696,0.11816,0.05749,0.055893,0.066451,0.081096,0.08623,0.083657,0.076336,0.068938,0.025311,0.062393,0.030697,0.098863,0.039697,0.072986,0.029715,0.080692,0.40558,0.48527
CBTS9 (86),Cow,0.18461,0.093345,0.0033792,0.1068,0.0034607,0.087653,0.0033075,0.11508,0.0038523,0.040936,0.039981,0.038393,0.037276,0.037908,0.044652,0.047021,0.044123,0.14556,0.049003,0.12226,0.052019,0.14735,0.058927,0.15174,0.061342,0.14946,0.13642,0.13255,0.16612,0.15741,0.15819,0.15425,0.17772,0.13077,0.084895,0.13812,0.10963,0.15908,0.11247,0.16872,0.10756,0.057946,0.056729,0.065581,0.078189,0.083646,0.079477,0.070549,0.065739,0.020129,0.072895,0.023636,0.10992,0.027723,0.081546,0.02227,0.089321,0.36917,0.53202
CBTS9 (87),Cow,0.13267,0.082571,0.0023641,0.091517,0.0020752,0.074793,0.0019903,0.098945,0.002469,0.03474,0.03314,0.03095,0.029626,0.028656,0.035398,0.037084,0.035862,0.17206,0.0387,0.1192,0.039462,0.15889,0.042368,0.15583,0.049335,0.18332,0.12767,0.12247,0.17651,0.17739,0.14841,0.15716,0.19679,0.17156,0.076178,0.16019,0.11478,0.20059,0.10611,0.23026,0.12628,0.05846,0.055229,0.063636,0.077432,0.085121,0.084409,0.080378,0.07177,0.025552,0.059811,0.030205,0.089187,0.040231,0.071957,0.033324,0.075447,0.39732,0.45578
CBTS9 (88),Cow,0.17663,0.09463,0.0032152,0.10788,0.0027941,0.087997,0.0029458,0.11611,0.0034417,0.039569,0.038046,0.03677,0.035369,0.034244,0.041644,0.045898,0.042484,0.14869,0.044957,0.12494,0.045585,0.14362,0.051169,0.15575,0.056878,0.15046,0.13577,0.12695,0.1418,0.15396,0.14948,0.15821,0.16131,0.14097,0.086634,0.13758,0.10528,0.16896,0.11395,0.1758,0.10927,0.060285,0.058736,0.064459,0.07591,0.084735,0.082857,0.074932,0.070362,0.021707,0.070613,0.024901,0.10767,0.030625,0.082508,0.025687,0.089707,0.3843,0.53138
CBTS9 (89),Cow,0.16912,0.09537,0.0028339,0.10812,0.0026098,0.086141,0.002518,0.11088,0.0031188,0.039867,0.038627,0.037517,0.033907,0.033313,0.039575,0.042359,0.041281,0.15504,0.044637,0.12853,0.042794,0.1392,0.048516,0.15185,0.056173,0.15916,0.13908,0.13175,0.13744,0.15366,0.14662,0.15806,0.16557,0.15594,0.089603,0.13843,0.099803,0.16598,0.11056,0.18575,0.11353,0.065248,0.058485,0.062677,0.071718,0.081393,0.081822,0.079033,0.074698,0.023337,0.068094,0.023916,0.10071,0.030975,0.082159,0.027856,0.092494,0.38786,0.52383
CBTS9 (9),Cow,0.16154,0.10026,0.0031984,0.1026,0.0024953,0.090279,0.0024206,0.094393,0.0026818,0.042214,0.041689,0.039589,0.033189,0.032135,0.034184,0.035761,0.038431,0.16513,0.052453,0.14052,0.039807,0.12939,0.045198,0.14624,0.052208,0.18789,0.17919,0.13106,0.12478,0.16287,0.16057,0.14786,0.1572,0.19638,0.10262,0.1341,0.090862,0.16429,0.10648,0.18161,0.12313,0.073098,0.06283,0.058887,0.061385,0.071468,0.079589,0.085235,0.085509,0.024951,0.069616,0.022409,0.079628,0.028537,0.087437,0.031956,0.090145,0.37712,0.50528
CBTS9 (90),Cow,0.16036,0.092104,0.0029085,0.10037,0.0027382,0.083324,0.0025018,0.10748,0.0032319,0.038784,0.035765,0.034933,0.032985,0.033387,0.038369,0.041778,0.041426,0.15166,0.044603,0.12799,0.043911,0.14315,0.048338,0.16054,0.058655,0.15669,0.14058,0.14301,0.15644,0.1596,0.15552,0.17291,0.1713,0.14923,0.088358,0.15142,0.10272,0.17326,0.11848,0.20176,0.11126,0.06098,0.057493,0.063938,0.073861,0.084636,0.084125,0.077314,0.069551,0.022658,0.065436,0.026176,0.096729,0.032594,0.080452,0.027281,0.085986,0.38552,0.50112
CBTS9 (91),Cow,0.18277,0.10108,0.0033204,0.10976,0.0029571,0.090273,0.0029233,0.1172,0.0037569,0.04082,0.038523,0.037917,0.034322,0.034935,0.040731,0.042918,0.044044,0.14603,0.044617,0.12336,0.043356,0.13417,0.048431,0.15241,0.058201,0.1484,0.1324,0.12559,0.13103,0.14839,0.14936,0.15499,0.15263,0.13902,0.084803,0.12826,0.095685,0.15626,0.11175,0.17636,0.10603,0.060955,0.056408,0.060614,0.071805,0.081093,0.083441,0.077253,0.069885,0.021016,0.072479,0.022935,0.10693,0.029906,0.088721,0.02559,0.095215,0.39306,0.54436
CBTS9 (93),Cow,0.17222,0.092624,0.0027454,0.10791,0.0024344,0.087905,0.0027863,0.11802,0.0034,0.036486,0.03604,0.034932,0.032716,0.033174,0.041478,0.043985,0.039621,0.14494,0.039608,0.12443,0.042505,0.14753,0.048942,0.15088,0.051363,0.14905,0.12719,0.1226,0.14403,0.15639,0.14662,0.14658,0.15664,0.14276,0.081382,0.14465,0.10612,0.17312,0.10846,0.17586,0.10444,0.060638,0.057367,0.065059,0.079744,0.085437,0.080353,0.072213,0.068404,0.023687,0.070225,0.026882,0.1095,0.03318,0.080819,0.025324,0.087005,0.39883,0.53341
CBTS9 (94),Cow,0.18765,0.097912,0.0033272,0.10946,0.002915,0.091531,0.0030053,0.11992,0.0035785,0.038658,0.038098,0.036943,0.034731,0.035316,0.042962,0.04548,0.041944,0.14167,0.042499,0.1199,0.0434,0.14219,0.051633,0.15083,0.053644,0.1426,0.12354,0.12092,0.14069,0.15132,0.14605,0.14534,0.1496,0.13347,0.081379,0.13071,0.10458,0.15856,0.10841,0.16101,0.10409,0.059006,0.057826,0.064554,0.077244,0.084491,0.081293,0.071824,0.066598,0.021056,0.074104,0.024682,0.11349,0.030027,0.084322,0.02352,0.090628,0.39302,0.55364
CBTS9 (95),Cow,0.17659,0.094132,0.00296,0.109,0.0027861,0.088133,0.0027996,0.11727,0.0032117,0.038392,0.038216,0.036497,0.034222,0.034385,0.042208,0.044297,0.04164,0.14657,0.041442,0.12036,0.045505,0.14777,0.051053,0.15425,0.054321,0.14764,0.12577,0.12591,0.1517,0.15715,0.14981,0.15323,0.16226,0.13628,0.083278,0.13863,0.10729,0.16846,0.11152,0.17387,0.10736,0.059627,0.05764,0.066238,0.078422,0.08492,0.082124,0.072359,0.068042,0.02179,0.069928,0.025175,0.10942,0.031113,0.08103,0.024044,0.090356,0.38614,0.5354
CBTS9 (96),Cow,0.17104,0.093941,0.0028934,0.10736,0.0025963,0.085484,0.0026171,0.11829,0.0033152,0.037413,0.037087,0.035558,0.031566,0.031589,0.040702,0.043408,0.041269,0.14745,0.041315,0.11684,0.040169,0.14052,0.04888,0.15908,0.052622,0.15452,0.12803,0.11846,0.1437,0.15178,0.15409,0.1573,0.15712,0.14445,0.078553,0.13417,0.10062,0.17162,0.11553,0.18224,0.10664,0.059208,0.055232,0.062311,0.077839,0.08617,0.083946,0.07499,0.068111,0.022181,0.06719,0.0256,0.10934,0.033874,0.084144,0.026619,0.088917,0.39529,0.53217
CBTS9 (97),Cow,0.17127,0.092589,0.0028428,0.11069,0.00244,0.084139,0.002659,0.12156,0.0032845,0.036688,0.036888,0.03537,0.031933,0.032722,0.041239,0.044091,0.039513,0.14103,0.041342,0.12422,0.042711,0.14312,0.049459,0.15991,0.051719,0.15036,0.13191,0.12861,0.14393,0.15217,0.16076,0.1585,0.14848,0.14353,0.084201,0.14446,0.10301,0.17788,0.11773,0.17611,0.10218,0.060744,0.056437,0.063473,0.079755,0.087749,0.080727,0.072699,0.06749,0.022843,0.067498,0.026755,0.10999,0.031489,0.080126,0.025531,0.091583,0.39157,0.52737
CBTS9 (98),Cow,0.13202,0.085082,0.0021443,0.087579,0.0020428,0.076619,0.0021906,0.094377,0.0024678,0.032978,0.030617,0.029783,0.027671,0.028779,0.033893,0.036448,0.035298,0.15085,0.039834,0.12467,0.037838,0.14608,0.044356,0.16825,0.044678,0.17773,0.14893,0.12826,0.15157,0.17294,0.17369,0.15623,0.15287,0.18,0.083026,0.16687,0.10351,0.22133,0.11561,0.22299,0.10725,0.058044,0.056497,0.063904,0.076868,0.087577,0.086175,0.077762,0.068789,0.027996,0.059229,0.033264,0.085089,0.044001,0.074143,0.033059,0.072577,0.41606,0.45306
G1 (1),Goat,0.21201,0.082692,0.0044484,0.10804,0.0053055,0.083286,0.0041076,0.10604,0.0048951,0.035522,0.039442,0.041721,0.037446,0.033108,0.036969,0.037357,0.034873,0.145,0.04294,0.11683,0.047509,0.13943,0.036734,0.11438,0.045527,0.12631,0.098438,0.11271,0.15412,0.12017,0.093506,0.11953,0.15845,0.1351,0.080509,0.172,0.097839,0.13027,0.077997,0.17467,0.10234,0.070309,0.066847,0.064507,0.06695,0.064019,0.062762,0.063962,0.069799,0.032724,0.069821,0.031109,0.089341,0.031311,0.067537,0.031544,0.096219,0.44472,0.56248
G1 (10),Goat,0.21942,0.08524,0.0044355,0.11101,0.004737,0.083508,0.0042621,0.11165,0.0058396,0.035918,0.039399,0.037703,0.034358,0.035217,0.040111,0.040946,0.037787,0.14187,0.037771,0.11945,0.045893,0.13743,0.042311,0.11747,0.049732,0.12255,0.099439,0.12304,0.15163,0.1193,0.097513,0.12079,0.16076,0.1314,0.082474,0.16642,0.10006,0.12483,0.083252,0.16707,0.10244,0.066797,0.063406,0.065194,0.069825,0.070288,0.065799,0.065027,0.068985,0.030576,0.068085,0.028329,0.10114,0.030394,0.070814,0.029094,0.094969,0.42356,0.57347
G1 (11),Goat,0.19866,0.073026,0.0040226,0.12167,0.0042602,0.072334,0.0038017,0.123,0.005249,0.033049,0.040638,0.038677,0.033009,0.031985,0.039258,0.042283,0.036433,0.1518,0.034539,0.1137,0.050244,0.14519,0.037005,0.11367,0.056115,0.11476,0.081955,0.13675,0.19308,0.11295,0.081861,0.13373,0.20402,0.12053,0.077191,0.1907,0.10548,0.11868,0.079563,0.18722,0.1107,0.068153,0.06155,0.062925,0.071068,0.071638,0.064077,0.064875,0.071671,0.030083,0.057825,0.028805,0.11102,0.030635,0.060316,0.027989,0.1059,0.41274,0.54759
G1 (12),Goat,0.22883,0.085065,0.0047274,0.11316,0.0052534,0.084326,0.0047036,0.11551,0.0059778,0.035423,0.039536,0.03929,0.03547,0.036099,0.04093,0.042407,0.037929,0.13949,0.037486,0.11261,0.04846,0.13497,0.042307,0.11487,0.050221,0.12102,0.092665,0.12205,0.15121,0.11584,0.091633,0.11938,0.15787,0.12631,0.080066,0.155,0.099603,0.12004,0.081358,0.16193,0.10217,0.064456,0.061701,0.063689,0.068701,0.069526,0.065174,0.062731,0.06726,0.0281,0.068519,0.027406,0.10573,0.029471,0.070728,0.027784,0.097599,0.41696,0.58812
G1 (13),Goat,0.21469,0.083014,0.0039743,0.11491,0.004742,0.08298,0.0046817,0.11586,0.0052561,0.035092,0.038449,0.03896,0.034975,0.034338,0.041358,0.042834,0.036712,0.13828,0.038554,0.12215,0.047178,0.13431,0.044547,0.12316,0.049074,0.12198,0.1049,0.13207,0.151,0.11633,0.10299,0.13041,0.15351,0.13422,0.085823,0.16607,0.097964,0.12984,0.088141,0.16586,0.098157,0.067558,0.063264,0.064069,0.071332,0.071918,0.065086,0.063872,0.069796,0.030222,0.067976,0.028584,0.10518,0.029812,0.069498,0.029478,0.097628,0.42092,0.5697
G1 (15),Goat,0.13951,0.078669,0.0029658,0.072072,0.0027003,0.078179,0.003115,0.071762,0.0029376,0.030441,0.027863,0.027797,0.030167,0.031919,0.03058,0.030376,0.031618,0.14881,0.035744,0.15377,0.04322,0.1421,0.041661,0.15011,0.041396,0.14002,0.15138,0.15386,0.13661,0.1368,0.14707,0.15374,0.15036,0.19231,0.099156,0.21265,0.09531,0.17941,0.10129,0.23118,0.094013,0.063548,0.070047,0.069803,0.065729,0.068015,0.070277,0.070302,0.065066,0.042724,0.065074,0.03808,0.062466,0.039645,0.064675,0.043808,0.056714,0.48022,0.43404
G1 (16),Goat,0.21339,0.093341,0.0045957,0.10124,0.0048561,0.094847,0.0054645,0.10095,0.0045764,0.037519,0.039395,0.040618,0.038431,0.040264,0.040843,0.039504,0.035861,0.12538,0.0505,0.14152,0.04992,0.1234,0.049955,0.1396,0.043325,0.13462,0.15351,0.1333,0.11617,0.12464,0.15101,0.13542,0.11587,0.15846,0.10534,0.14327,0.089732,0.15192,0.10264,0.14654,0.089918,0.069171,0.067188,0.067604,0.068393,0.067944,0.065294,0.064808,0.065942,0.027646,0.082891,0.028413,0.089265,0.02792,0.077102,0.028818,0.086415,0.40966,0.5638
G1 (17),Goat,0.2182,0.082616,0.0049737,0.11789,0.0045768,0.080287,0.0052985,0.11783,0.0051379,0.03703,0.040883,0.041633,0.035845,0.037359,0.043144,0.041922,0.037067,0.12656,0.043758,0.13842,0.051779,0.1214,0.045484,0.14071,0.051234,0.10938,0.12741,0.15564,0.1347,0.10349,0.12285,0.16245,0.1371,0.13429,0.10393,0.15597,0.090338,0.12736,0.10505,0.16076,0.090761,0.069425,0.063796,0.063992,0.071211,0.072391,0.064192,0.063274,0.069688,0.026253,0.068597,0.027139,0.10642,0.026485,0.068433,0.027788,0.09953,0.40139,0.56978
G1 (18),Goat,0.2125,0.075559,0.0045575,0.12423,0.0044267,0.073816,0.0048147,0.12426,0.0047365,0.034309,0.040027,0.039826,0.033215,0.033682,0.041551,0.042736,0.035739,0.12825,0.036598,0.12875,0.049961,0.12525,0.040664,0.13123,0.052271,0.09786,0.099396,0.15796,0.14954,0.096935,0.098185,0.15454,0.15773,0.12389,0.091397,0.17455,0.090257,0.12247,0.094217,0.17836,0.089437,0.069338,0.060459,0.060475,0.071604,0.073194,0.062492,0.061285,0.070256,0.028741,0.061002,0.028545,0.11342,0.028396,0.062078,0.029227,0.10883,0.41982,0.56527
G1 (19),Goat,0.18416,0.075658,0.0036867,0.11526,0.0035769,0.07237,0.0031934,0.11499,0.0042423,0.032898,0.038485,0.037495,0.031778,0.031147,0.037748,0.041389,0.036008,0.15492,0.036802,0.12064,0.04557,0.14363,0.039807,0.12646,0.051689,0.12433,0.094711,0.13383,0.17675,0.12052,0.10045,0.13897,0.18975,0.13685,0.079533,0.19218,0.10184,0.13535,0.087051,0.19703,0.11024,0.06955,0.061595,0.062995,0.071624,0.072513,0.066924,0.066744,0.073164,0.032529,0.058359,0.03004,0.10329,0.033218,0.063985,0.032229,0.098169,0.42955,0.52808
G1 (2),Goat,0.21588,0.11735,0.0054545,0.083411,0.0044495,0.11333,0.0044122,0.07968,0.0041823,0.042917,0.040006,0.038487,0.040017,0.038397,0.034951,0.03558,0.040162,0.11491,0.056096,0.14403,0.037327,0.10987,0.051097,0.14335,0.039889,0.13324,0.19867,0.10065,0.074819,0.12957,0.1885,0.1047,0.081601,0.1722,0.10526,0.11256,0.074474,0.16632,0.10368,0.1178,0.079773,0.064966,0.069213,0.065618,0.059699,0.064904,0.070601,0.069599,0.066419,0.027266,0.10072,0.027562,0.066168,0.026634,0.10371,0.027907,0.072151,0.41179,0.57193
G1 (20),Goat,0.21761,0.085539,0.0047176,0.1134,0.0049255,0.082567,0.0039278,0.11199,0.0057013,0.037561,0.041712,0.039968,0.035478,0.033851,0.040647,0.041306,0.039785,0.16527,0.042597,0.10507,0.04657,0.15477,0.042657,0.11113,0.053168,0.15038,0.089803,0.10094,0.17644,0.14282,0.09039,0.10827,0.18458,0.12845,0.072304,0.14652,0.1154,0.12796,0.077225,0.15328,0.12131,0.066395,0.061179,0.062586,0.06942,0.069048,0.066926,0.066333,0.071521,0.028703,0.066847,0.026392,0.10033,0.029454,0.072725,0.027452,0.097562,0.4041,0.56814
G1 (21),Goat,0.20814,0.082593,0.0043675,0.11425,0.0044862,0.081931,0.0039614,0.11313,0.0055296,0.036468,0.040542,0.039114,0.03589,0.034779,0.038897,0.042941,0.038484,0.16226,0.040274,0.10914,0.046408,0.15899,0.042506,0.11122,0.052602,0.14479,0.089964,0.10891,0.18305,0.14195,0.08812,0.1116,0.19113,0.13145,0.07475,0.16044,0.11614,0.12945,0.076261,0.15846,0.12179,0.067445,0.062163,0.065091,0.071425,0.070393,0.065863,0.065506,0.07181,0.028101,0.067521,0.027167,0.10272,0.030061,0.069389,0.026871,0.098913,0.4031,0.55978
G1 (23),Goat,0.2193,0.12293,0.0052661,0.079294,0.0046075,0.1195,0.0047078,0.076475,0.0044862,0.043817,0.040057,0.037701,0.041523,0.040172,0.034885,0.03612,0.041976,0.11749,0.063206,0.13634,0.036528,0.10879,0.055626,0.13618,0.038692,0.14825,0.20365,0.090358,0.071965,0.14556,0.19452,0.095951,0.07919,0.17802,0.10159,0.10022,0.077222,0.16996,0.099237,0.10778,0.082245,0.063851,0.069059,0.066794,0.058125,0.061884,0.070434,0.070231,0.064497,0.024768,0.10603,0.025413,0.064491,0.025397,0.1079,0.027384,0.069184,0.39888,0.57484
G1 (24),Goat,0.21625,0.095306,0.0054385,0.10177,0.0048594,0.092202,0.0049364,0.096541,0.0043149,0.039882,0.042659,0.042661,0.037531,0.036989,0.036262,0.038162,0.037609,0.11245,0.051674,0.16158,0.042982,0.10424,0.044434,0.15897,0.044251,0.10629,0.17548,0.1507,0.088805,0.098536,0.17444,0.14791,0.097836,0.15073,0.11985,0.13539,0.071477,0.14408,0.11858,0.14271,0.077684,0.071371,0.066368,0.062081,0.062103,0.067897,0.066789,0.066884,0.069484,0.027407,0.079435,0.02833,0.083708,0.027876,0.081227,0.030574,0.089827,0.40921,0.56572
G1 (3),Goat,0.19968,0.11218,0.0047702,0.080162,0.0042942,0.11072,0.0043306,0.07924,0.0040622,0.043751,0.038686,0.03584,0.039936,0.037985,0.035772,0.036512,0.040655,0.11968,0.057596,0.14911,0.039957,0.11602,0.054486,0.15158,0.042641,0.14343,0.21388,0.11167,0.086411,0.14337,0.20719,0.11837,0.090882,0.18227,0.11014,0.12142,0.081496,0.18418,0.1141,0.12698,0.084739,0.065498,0.069792,0.066983,0.06307,0.067294,0.072386,0.071362,0.065796,0.026978,0.095164,0.027565,0.067702,0.02717,0.097573,0.028814,0.068049,0.39297,0.54473
G1 (4),Goat,0.20273,0.075898,0.0038507,0.12028,0.0049189,0.077442,0.0035491,0.11561,0.0041511,0.033486,0.038959,0.041945,0.035772,0.033689,0.03769,0.03753,0.033534,0.14083,0.036954,0.12352,0.05417,0.13776,0.033457,0.11963,0.049541,0.10534,0.091182,0.13747,0.17088,0.10171,0.087471,0.14174,0.17083,0.12554,0.084199,0.18778,0.095976,0.12282,0.081434,0.18977,0.097718,0.072718,0.067029,0.06456,0.068714,0.067218,0.063487,0.065907,0.071156,0.032144,0.064633,0.030438,0.10175,0.030267,0.061085,0.031262,0.10757,0.42954,0.555
G1 (5),Goat,0.21643,0.071689,0.0044573,0.13244,0.0059361,0.072357,0.0044558,0.12664,0.0046939,0.03335,0.042363,0.045229,0.036163,0.033829,0.039806,0.040391,0.034433,0.14316,0.03817,0.11406,0.059207,0.13664,0.033649,0.10876,0.054514,0.10293,0.079118,0.13871,0.19474,0.098838,0.076126,0.13661,0.19229,0.10926,0.080365,0.17677,0.099803,0.1038,0.07551,0.17599,0.1024,0.070272,0.062593,0.060911,0.067596,0.066025,0.058243,0.059535,0.071026,0.028752,0.060559,0.025273,0.11267,0.027344,0.058,0.026195,0.12273,0.40768,0.56931
G1 (7),Goat,0.23157,0.10707,0.0052456,0.091326,0.0057498,0.10838,0.0049652,0.090799,0.0049314,0.039632,0.039393,0.039874,0.041304,0.039189,0.038285,0.038368,0.039206,0.13526,0.054508,0.11606,0.042282,0.13217,0.051466,0.11675,0.040499,0.16332,0.13017,0.090017,0.10739,0.15954,0.13168,0.093819,0.1119,0.15266,0.083999,0.11854,0.097443,0.15249,0.081941,0.12365,0.098128,0.063853,0.066542,0.066594,0.063071,0.06367,0.064833,0.065404,0.063903,0.026608,0.096326,0.026371,0.07758,0.028564,0.091561,0.026044,0.080552,0.41547,0.58885
G1 (8),Goat,0.19215,0.097086,0.0037921,0.087882,0.0038801,0.09781,0.0043573,0.087914,0.0036053,0.034904,0.034461,0.036628,0.035682,0.036669,0.036299,0.035294,0.035733,0.13192,0.049042,0.14172,0.042514,0.12772,0.046547,0.14191,0.037197,0.14789,0.16578,0.12249,0.10776,0.13863,0.16735,0.12266,0.10885,0.18726,0.10143,0.14637,0.08837,0.1818,0.10081,0.15262,0.090352,0.069602,0.068958,0.069132,0.067827,0.067924,0.069045,0.067318,0.067343,0.03255,0.084693,0.032334,0.074858,0.031534,0.079503,0.033326,0.074404,0.4277,0.53677
G1 (9),Goat,0.21762,0.10349,0.0045377,0.094035,0.0052375,0.10339,0.0046503,0.0911,0.0047907,0.036503,0.037603,0.039707,0.039148,0.036211,0.037112,0.035992,0.036562,0.13208,0.050546,0.12429,0.041584,0.12579,0.046987,0.12551,0.038393,0.15156,0.14196,0.10308,0.1045,0.14507,0.14073,0.10513,0.10988,0.16742,0.089094,0.12893,0.089959,0.16257,0.087305,0.13645,0.091583,0.066966,0.067296,0.065398,0.063996,0.066502,0.067579,0.066411,0.066103,0.029838,0.092097,0.029391,0.078174,0.029903,0.087048,0.029555,0.079513,0.42267,0.57809
GBTS16 (1),Goat,0.2356,0.10494,0.0070221,0.082983,0.0068331,0.10117,0.0065487,0.082174,0.0070882,0.052448,0.0504,0.050515,0.050068,0.050461,0.049325,0.049919,0.053709,0.14699,0.09039,0.13394,0.0634,0.14174,0.088094,0.13195,0.064363,0.20797,0.18423,0.11637,0.11998,0.20061,0.17118,0.10941,0.11918,0.1454,0.10167,0.097372,0.11117,0.13911,0.1018,0.097745,0.1148,0.062008,0.063883,0.063426,0.063042,0.063788,0.068118,0.06746,0.066224,0.017601,0.094034,0.015609,0.079361,0.018176,0.098028,0.01702,0.0771,0.33135,0.55292
