file,species,histogram1,histogram2,histogram3,histogram4,histogram5,histogram6,histogram7,histogram8,histogram9,histogram10,histogram11,histogram12,histogram13,histogram14,histogram15,histogram16,histogram17,histogram18,histogram19,histogram20,histogram21,histogram22,histogram23,histogram24,histogram25,histogram26,histogram27,histogram28,histogram29,histogram30,histogram31,histogram32,histogram33,histogram34,histogram35,histogram36,histogram37,histogram38,histogram39,histogram40,histogram41,histogram42,histogram43,histogram44,histogram45,histogram46,histogram47,histogram48,histogram49,histogram50,histogram51,histogram52,histogram53,histogram54,histogram55,histogram56,histogram57,histogram58,histogram59
CBTS9 (218),Cow,0.21644,0.053153,0.020498,0.042044,0.021498,0.038405,0.017764,0.052346,0.031665,0.031695,0.023631,0.019479,0.019109,0.020977,0.026519,0.035184,0.036274,0.059809,0.022882,0.022352,0.021999,0.050784,0.034979,0.05561,0.042255,0.072052,0.040498,0.0391,0.072017,0.069673,0.052072,0.066961,0.082912,0.047393,0.026826,0.04506,0.054041,0.064375,0.048296,0.076206,0.060235,0.018883,0.01787,0.024118,0.039782,0.055344,0.05621,0.048926,0.030105,0.02718,0.025761,0.030535,0.056824,0.070437,0.056765,0.038393,0.030665,0.24689,0.88125
CBTS9 (219),Cow,0.2265,0.0586,0.020524,0.037083,0.026944,0.043978,0.0174,0.041455,0.036432,0.02911,0.023487,0.019484,0.019261,0.018866,0.023277,0.031631,0.034207,0.059109,0.027701,0.018498,0.016068,0.046874,0.03859,0.040088,0.031016,0.09647,0.036496,0.021238,0.056261,0.092101,0.044786,0.034893,0.056416,0.051059,0.023439,0.032111,0.054801,0.061876,0.034612,0.04697,0.062031,0.018818,0.017754,0.020952,0.032788,0.047464,0.051271,0.045155,0.030505,0.028129,0.028538,0.024477,0.042267,0.07733,0.065711,0.033228,0.026538,0.24191,0.88829
CBTS9 (22),Cow,0.22933,0.050909,0.021856,0.044309,0.024232,0.042137,0.020974,0.050875,0.030965,0.025033,0.021519,0.02119,0.020347,0.01967,0.025005,0.033152,0.034155,0.038979,0.021102,0.027068,0.02129,0.037043,0.030185,0.054432,0.038155,0.051356,0.042859,0.04739,0.054826,0.049028,0.050361,0.065242,0.062314,0.046532,0.035051,0.042427,0.041448,0.051398,0.051542,0.06517,0.04588,0.022232,0.021386,0.025032,0.036703,0.052879,0.053585,0.036231,0.024766,0.02875,0.031761,0.036862,0.054222,0.064463,0.051949,0.032922,0.030165,0.24239,0.89181
CBTS9 (221),Cow,0.22011,0.062108,0.023575,0.03917,0.021851,0.042052,0.01755,0.040912,0.030725,0.032042,0.025535,0.019017,0.017653,0.017071,0.021066,0.028576,0.032074,0.057097,0.028714,0.021892,0.012515,0.032082,0.03574,0.041937,0.030476,0.075325,0.051802,0.023784,0.032772,0.073848,0.05547,0.04033,0.056262,0.054099,0.027163,0.026447,0.03648,0.064377,0.038924,0.054259,0.055405,0.020271,0.015236,0.01616,0.025558,0.041365,0.049084,0.048429,0.034689,0.026796,0.027174,0.023176,0.038675,0.061269,0.069634,0.044463,0.031635,0.24952,0.89361
CBTS9 (223),Cow,0.22202,0.064018,0.023983,0.036459,0.022506,0.044883,0.018791,0.039832,0.03184,0.033132,0.025269,0.018981,0.018643,0.019003,0.022662,0.029625,0.03566,0.055401,0.028896,0.024036,0.013272,0.034054,0.036398,0.045753,0.03182,0.072724,0.054866,0.024987,0.032554,0.075404,0.059405,0.041802,0.055148,0.05418,0.029099,0.027005,0.038896,0.064585,0.043351,0.054319,0.055422,0.019342,0.016084,0.018677,0.028152,0.043579,0.053418,0.049129,0.033468,0.02508,0.028441,0.02464,0.037306,0.062316,0.074103,0.043965,0.02829,0.24394,0.89237
CBTS9 (224),Cow,0.22863,0.06451,0.0252,0.034939,0.021913,0.045894,0.020618,0.039578,0.030482,0.032067,0.022422,0.017489,0.017189,0.017716,0.020802,0.029211,0.035383,0.043232,0.028438,0.023014,0.012415,0.026251,0.03739,0.050646,0.031284,0.065095,0.063383,0.027239,0.022985,0.068562,0.069783,0.045257,0.044361,0.051638,0.030334,0.026846,0.033022,0.064792,0.051678,0.049655,0.044672,0.019357,0.017322,0.018435,0.026492,0.043291,0.05433,0.0472,0.031203,0.023231,0.029078,0.025092,0.035932,0.056383,0.078911,0.044756,0.026939,0.23697,0.89501
CBTS9 (23),Cow,0.23,0.052111,0.021645,0.042751,0.023922,0.043769,0.020395,0.048918,0.030406,0.024753,0.02021,0.020058,0.018826,0.019061,0.023307,0.031068,0.032713,0.035821,0.020436,0.022949,0.017432,0.035498,0.031314,0.049231,0.033397,0.052597,0.041043,0.039371,0.047471,0.05256,0.049198,0.055854,0.053396,0.044097,0.031796,0.036346,0.040961,0.051998,0.047374,0.057092,0.042893,0.021388,0.019766,0.022614,0.035217,0.049675,0.049903,0.034644,0.02355,0.027916,0.032818,0.035072,0.051444,0.064633,0.0548,0.033331,0.028612,0.24207,0.89704
CBTS9 (24),Cow,0.22665,0.052725,0.021105,0.041843,0.024547,0.043683,0.019865,0.04841,0.031539,0.026424,0.021608,0.020172,0.019814,0.019649,0.023666,0.031645,0.032562,0.041979,0.022434,0.024424,0.016658,0.039216,0.030016,0.047103,0.032529,0.061436,0.040891,0.03437,0.04845,0.055938,0.045299,0.053394,0.05505,0.046561,0.032036,0.037635,0.043404,0.050957,0.045082,0.059384,0.04784,0.022227,0.020247,0.023715,0.034441,0.047681,0.050739,0.038142,0.02796,0.030249,0.032175,0.032582,0.049421,0.065318,0.054732,0.035182,0.03032,0.24487,0.89556
CBTS9 (26),Cow,0.22332,0.05281,0.021781,0.042128,0.022098,0.043347,0.020267,0.049521,0.02861,0.026226,0.022392,0.020117,0.018009,0.019898,0.024642,0.030883,0.030818,0.041946,0.024729,0.02554,0.015617,0.036745,0.031579,0.050766,0.034007,0.063119,0.05029,0.038099,0.045885,0.059593,0.053839,0.062282,0.057499,0.05228,0.034197,0.036927,0.04155,0.057306,0.04942,0.063304,0.047264,0.0226,0.018899,0.02284,0.033629,0.048735,0.050053,0.041064,0.030018,0.027244,0.030121,0.03307,0.051131,0.059643,0.057953,0.040686,0.031963,0.24042,0.89413
CBTS9 (27),Cow,0.2282,0.053841,0.023367,0.042286,0.022395,0.041837,0.019399,0.046703,0.029235,0.026143,0.02326,0.018527,0.01582,0.017078,0.021196,0.029182,0.029153,0.042195,0.02535,0.021798,0.013151,0.031864,0.0286,0.045318,0.031548,0.064374,0.049882,0.034294,0.040368,0.056201,0.050051,0.055212,0.054686,0.052112,0.032524,0.032147,0.038955,0.051258,0.047346,0.057862,0.04942,0.020829,0.017272,0.019456,0.029183,0.044609,0.04707,0.04178,0.032335,0.02558,0.027958,0.028639,0.046995,0.058386,0.058484,0.042256,0.032959,0.23637,0.89872
CBTS9 (29),Cow,0.23022,0.054798,0.025859,0.046036,0.020919,0.045238,0.022137,0.045756,0.024831,0.02814,0.026322,0.022229,0.019368,0.019351,0.021887,0.025579,0.028841,0.043642,0.028548,0.032438,0.017193,0.029349,0.025505,0.046354,0.032998,0.058418,0.058451,0.050097,0.040622,0.04854,0.053033,0.064438,0.053418,0.060786,0.04604,0.044426,0.041086,0.054078,0.053566,0.064165,0.050568,0.0292,0.02178,0.022264,0.028146,0.041075,0.046591,0.048086,0.042332,0.027839,0.029861,0.029582,0.04066,0.047131,0.05731,0.051881,0.041321,0.2344,0.89291
CBTS9 (3),Cow,0.22761,0.052159,0.028733,0.055121,0.023631,0.04149,0.020443,0.043475,0.024116,0.035357,0.034957,0.028598,0.022649,0.020117,0.021259,0.023705,0.029627,0.060696,0.035097,0.041321,0.023702,0.029719,0.02272,0.042351,0.042623,0.068661,0.056098,0.070179,0.051967,0.046207,0.051131,0.07371,0.085613,0.068741,0.053214,0.053259,0.039953,0.050387,0.053121,0.084129,0.069944,0.04353,0.025937,0.021153,0.023162,0.031092,0.045917,0.056224,0.058302,0.035722,0.028141,0.022341,0.030717,0.040488,0.051318,0.054574,0.059093,0.22559,0.88176
CBTS9 (30),Cow,0.23218,0.05347,0.026634,0.045408,0.023149,0.045371,0.021455,0.042723,0.026612,0.029037,0.027597,0.022616,0.020063,0.019435,0.021014,0.024625,0.02855,0.045141,0.030044,0.031537,0.016795,0.029529,0.024934,0.039083,0.031888,0.058835,0.0564,0.043953,0.041228,0.051566,0.047959,0.05307,0.055972,0.059766,0.04381,0.039905,0.0404,0.049863,0.04588,0.058792,0.052433,0.030203,0.02292,0.021532,0.025906,0.036026,0.044501,0.046685,0.042706,0.029902,0.029413,0.026663,0.0372,0.049453,0.05541,0.050897,0.044566,0.23316,0.8961
CBTS9 (33),Cow,0.23071,0.055848,0.027721,0.046654,0.022502,0.04412,0.020519,0.039667,0.024672,0.030639,0.029834,0.023561,0.01867,0.01835,0.01962,0.022383,0.026928,0.045733,0.034244,0.031899,0.015228,0.024603,0.02591,0.038031,0.029194,0.061932,0.064714,0.042851,0.031691,0.04853,0.054712,0.048881,0.048315,0.062457,0.041969,0.034748,0.032385,0.049669,0.042679,0.051601,0.04924,0.030406,0.019551,0.017833,0.021663,0.029332,0.040387,0.046141,0.046294,0.030922,0.030645,0.023802,0.030988,0.042133,0.062919,0.056278,0.046771,0.23419,0.89802
CBTS9 (34),Cow,0.23315,0.055678,0.029095,0.046567,0.02183,0.04315,0.021218,0.040024,0.025067,0.02862,0.02815,0.021932,0.017311,0.016707,0.017666,0.021178,0.025519,0.040375,0.031134,0.029655,0.013705,0.020277,0.022916,0.03679,0.027742,0.053645,0.062307,0.042888,0.029859,0.042941,0.052874,0.048118,0.04322,0.058748,0.041666,0.034596,0.029377,0.046218,0.043107,0.048976,0.043674,0.028979,0.018894,0.016655,0.019847,0.028574,0.0387,0.044407,0.042995,0.029677,0.030197,0.023167,0.031363,0.041079,0.062036,0.058554,0.046677,0.23306,0.9017
CBTS9 (36),Cow,0.23135,0.05472,0.029682,0.045979,0.021951,0.042537,0.022157,0.042189,0.026334,0.031433,0.028987,0.022791,0.019003,0.019059,0.019822,0.024508,0.028921,0.043093,0.031411,0.032225,0.017052,0.025254,0.025805,0.042172,0.034521,0.052929,0.063233,0.049138,0.036628,0.046767,0.054712,0.057014,0.051269,0.057515,0.044338,0.038341,0.034285,0.049458,0.046759,0.056954,0.044753,0.028555,0.020291,0.018572,0.023367,0.033256,0.042435,0.04578,0.04219,0.027753,0.029167,0.024403,0.03622,0.044674,0.06149,0.056718,0.044817,0.22955,0.89797
CBTS9 (37),Cow,0.22751,0.055792,0.030052,0.048488,0.021168,0.041333,0.021532,0.042248,0.024468,0.034668,0.031625,0.022059,0.017736,0.017978,0.019913,0.0233,0.030047,0.05176,0.031335,0.033436,0.017173,0.023855,0.023887,0.047854,0.040072,0.060273,0.066202,0.059346,0.038479,0.045948,0.065345,0.069559,0.06246,0.060542,0.046552,0.041182,0.034298,0.049694,0.055041,0.068531,0.053279,0.029058,0.01885,0.01714,0.020672,0.030871,0.045714,0.054062,0.04896,0.027208,0.026741,0.022139,0.03194,0.042811,0.06179,0.064339,0.04831,0.22763,0.89136
CBTS9 (38),Cow,0.23149,0.053675,0.031547,0.05012,0.021847,0.040622,0.022136,0.040995,0.023819,0.0329,0.031641,0.022867,0.017866,0.017525,0.018465,0.021407,0.027581,0.048911,0.029094,0.031186,0.016722,0.021926,0.020509,0.041273,0.03828,0.050884,0.054037,0.052868,0.035492,0.037091,0.053157,0.062007,0.059828,0.052706,0.040875,0.037717,0.030173,0.043106,0.047226,0.063817,0.049005,0.031026,0.019371,0.017024,0.020311,0.027287,0.041007,0.050278,0.048654,0.030373,0.028183,0.023199,0.032155,0.039089,0.057803,0.063906,0.052642,0.23322,0.89694
CBTS9 (39),Cow,0.22997,0.049506,0.031192,0.054491,0.024139,0.039581,0.022983,0.043968,0.02372,0.034571,0.035923,0.028116,0.022143,0.019909,0.020623,0.021921,0.027421,0.054732,0.033116,0.039172,0.024913,0.024846,0.019885,0.036623,0.044243,0.054062,0.053895,0.072043,0.051407,0.034223,0.044553,0.073879,0.082167,0.05643,0.047482,0.049818,0.032866,0.03747,0.043792,0.076566,0.058566,0.041494,0.026635,0.021025,0.020898,0.024782,0.037411,0.05174,0.054388,0.034849,0.028738,0.023286,0.030438,0.032973,0.046512,0.059209,0.065218,0.23088,0.88868
CBTS9 (4),Cow,0.2331,0.054981,0.029129,0.049912,0.023824,0.045459,0.022381,0.041652,0.024926,0.032344,0.032902,0.026413,0.021807,0.020291,0.02179,0.023788,0.029281,0.051792,0.035879,0.039676,0.019524,0.02767,0.027059,0.041474,0.036556,0.067092,0.067038,0.057804,0.0409,0.051545,0.060379,0.064668,0.064846,0.071071,0.055112,0.04738,0.040328,0.056544,0.053969,0.072898,0.06303,0.040115,0.024859,0.021442,0.025106,0.033722,0.047442,0.055229,0.054788,0.032144,0.030143,0.024654,0.030914,0.041263,0.056642,0.055511,0.050186,0.22148,0.88647
CBTS9 (40),Cow,0.22755,0.044813,0.027711,0.059387,0.028058,0.040685,0.022037,0.044889,0.02429,0.032144,0.035272,0.032954,0.026628,0.023239,0.022431,0.022463,0.027344,0.057145,0.033278,0.044684,0.035028,0.031491,0.019236,0.037452,0.04548,0.053451,0.045486,0.074363,0.066517,0.031994,0.036116,0.081307,0.091852,0.055676,0.048208,0.062705,0.036806,0.036832,0.043402,0.082611,0.062405,0.051525,0.033251,0.025104,0.024735,0.027039,0.03501,0.048547,0.056787,0.042309,0.031561,0.024702,0.031447,0.032209,0.038436,0.04685,0.07111,0.23095,0.88353
CBTS9 (41),Cow,0.23184,0.046347,0.034114,0.05524,0.020905,0.034588,0.023576,0.044881,0.023489,0.03092,0.030136,0.022204,0.017439,0.016803,0.017207,0.020407,0.025422,0.039871,0.023259,0.02993,0.020908,0.017762,0.014934,0.036706,0.042189,0.034187,0.036967,0.067743,0.036068,0.021028,0.037727,0.076963,0.059225,0.038551,0.037768,0.040015,0.024434,0.029334,0.044376,0.069053,0.039883,0.029546,0.019851,0.016962,0.019216,0.025596,0.036368,0.045329,0.044827,0.026888,0.024488,0.023273,0.035644,0.033444,0.04568,0.062457,0.061599,0.23211,0.90211
CBTS9 (42),Cow,0.23045,0.050198,0.029357,0.050806,0.021335,0.036871,0.022269,0.047522,0.025837,0.029416,0.027016,0.021299,0.016883,0.017497,0.019458,0.023562,0.028832,0.03848,0.02399,0.028847,0.019206,0.021288,0.019698,0.041411,0.039554,0.039731,0.046466,0.060144,0.037813,0.031307,0.04379,0.072498,0.056406,0.045382,0.03995,0.041015,0.029761,0.039276,0.047638,0.067972,0.042366,0.027026,0.01903,0.017363,0.022751,0.032835,0.043388,0.044303,0.041918,0.026136,0.024896,0.024668,0.041971,0.042487,0.050847,0.055879,0.049988,0.23315,0.90039
CBTS9 (43),Cow,0.23242,0.049654,0.028397,0.049535,0.021627,0.036427,0.02238,0.048366,0.025936,0.027965,0.025159,0.020084,0.017308,0.017375,0.019783,0.023942,0.02743,0.035277,0.023994,0.028166,0.018671,0.022778,0.021112,0.039671,0.033485,0.039356,0.046303,0.051542,0.037582,0.033134,0.041311,0.058166,0.046306,0.044898,0.038109,0.038861,0.029292,0.038514,0.04203,0.054811,0.03714,0.026142,0.018405,0.017562,0.023042,0.033616,0.040052,0.040881,0.037521,0.026164,0.026017,0.026038,0.043794,0.044689,0.053065,0.053375,0.046717,0.23467,0.90448
CBTS9 (44),Cow,0.23178,0.052969,0.027559,0.045972,0.021866,0.041746,0.022397,0.044324,0.025692,0.029072,0.026338,0.021113,0.019047,0.019031,0.020731,0.024543,0.02894,0.037882,0.024639,0.030316,0.018444,0.025037,0.022369,0.041239,0.033402,0.041933,0.050074,0.046556,0.037328,0.036292,0.044839,0.055286,0.046511,0.046416,0.039374,0.038362,0.030755,0.041015,0.043516,0.055209,0.039452,0.026322,0.020355,0.01987,0.023866,0.0339,0.043277,0.043831,0.036691,0.028107,0.029016,0.028452,0.040379,0.044886,0.057262,0.05238,0.043084,0.24101,0.9013
CBTS9 (45),Cow,0.23291,0.052365,0.026454,0.045997,0.022329,0.041501,0.021437,0.04401,0.026315,0.027486,0.024579,0.020417,0.017179,0.017205,0.019257,0.023516,0.027888,0.036403,0.025064,0.027168,0.015879,0.022674,0.021467,0.038933,0.030195,0.044602,0.050335,0.043129,0.033596,0.036718,0.042729,0.048404,0.041722,0.047316,0.037166,0.035538,0.029476,0.039228,0.04113,0.049537,0.037632,0.025376,0.018994,0.017854,0.023294,0.033191,0.040881,0.040486,0.035455,0.027854,0.028294,0.026581,0.039571,0.047182,0.059307,0.051599,0.041716,0.24137,0.90391
CBTS9 (46),Cow,0.23021,0.054865,0.026949,0.046571,0.021834,0.042563,0.020948,0.044719,0.027793,0.030086,0.026511,0.021016,0.018744,0.018827,0.021101,0.026311,0.030615,0.044251,0.028179,0.028518,0.016944,0.027937,0.025286,0.043694,0.033811,0.055389,0.057443,0.044472,0.039706,0.048357,0.047951,0.0549,0.05477,0.057469,0.039968,0.039537,0.037195,0.049423,0.046499,0.061973,0.048376,0.027247,0.019971,0.019713,0.026941,0.038649,0.047446,0.047151,0.040463,0.028,0.028909,0.026135,0.03932,0.050372,0.059083,0.049718,0.041918,0.23768,0.89598
CBTS9 (48),Cow,0.23805,0.05007,0.025308,0.041132,0.022756,0.042054,0.022757,0.045277,0.028656,0.022877,0.021354,0.019413,0.016318,0.017336,0.020595,0.024672,0.02566,0.02888,0.022909,0.022284,0.014503,0.022675,0.022804,0.034216,0.023771,0.040775,0.041816,0.033374,0.026977,0.03654,0.035462,0.037717,0.030581,0.043402,0.031938,0.030318,0.028786,0.037468,0.034891,0.036586,0.032031,0.022629,0.017796,0.018978,0.025325,0.035093,0.036496,0.032655,0.029169,0.027352,0.031154,0.029359,0.043835,0.048989,0.056398,0.041782,0.036129,0.24091,0.90942
CBTS9 (49),Cow,0.2337,0.053817,0.023981,0.040732,0.022007,0.045213,0.023134,0.04462,0.027551,0.024484,0.021489,0.018698,0.017211,0.018386,0.021353,0.025055,0.02708,0.031723,0.023954,0.023221,0.014241,0.025346,0.026629,0.038856,0.024182,0.047457,0.047513,0.034585,0.02797,0.044935,0.045725,0.040398,0.03436,0.048564,0.033034,0.032201,0.032115,0.0477,0.04102,0.043051,0.036034,0.022876,0.019143,0.021539,0.028859,0.03883,0.041232,0.037429,0.030547,0.026714,0.031567,0.031162,0.042222,0.0506,0.06026,0.042209,0.03344,0.2426,0.90478
CBTS9 (50),Cow,0.23646,0.053895,0.022504,0.038816,0.023245,0.045865,0.022125,0.044653,0.029623,0.022796,0.020003,0.018895,0.017614,0.017932,0.021836,0.027572,0.02748,0.029776,0.023087,0.022474,0.013839,0.024572,0.028221,0.036516,0.023967,0.046818,0.043788,0.032021,0.028121,0.044409,0.044444,0.036674,0.032748,0.045541,0.031857,0.031446,0.031511,0.047674,0.038114,0.039485,0.0335,0.022627,0.019804,0.021552,0.029561,0.039364,0.0404,0.034472,0.028146,0.027741,0.033549,0.030964,0.04319,0.052931,0.058437,0.038106,0.031012,0.24394,0.90543
CBTS9 (51),Cow,0.22955,0.055008,0.021862,0.042241,0.021806,0.046801,0.020679,0.047171,0.027936,0.02652,0.023124,0.020459,0.019133,0.020395,0.023266,0.030315,0.031431,0.040742,0.02477,0.027904,0.017458,0.03493,0.031,0.049859,0.030727,0.06352,0.051417,0.045021,0.042647,0.058865,0.055761,0.058069,0.051691,0.056383,0.039269,0.043762,0.043319,0.06006,0.05155,0.061446,0.048181,0.024486,0.022382,0.024936,0.034596,0.048775,0.051964,0.043025,0.033143,0.02808,0.031961,0.033117,0.046418,0.058042,0.057896,0.040266,0.033238,0.24078,0.89141
CBTS9 (52),Cow,0.23481,0.050215,0.022443,0.040442,0.02231,0.043539,0.02205,0.047354,0.028575,0.020754,0.019238,0.018429,0.016302,0.017519,0.021476,0.027213,0.025408,0.027455,0.021108,0.022386,0.013594,0.026836,0.027415,0.039808,0.02359,0.043936,0.039799,0.033041,0.029226,0.041949,0.042129,0.040137,0.032725,0.043084,0.030202,0.030475,0.031198,0.044869,0.038728,0.040138,0.031641,0.020992,0.018337,0.020361,0.031149,0.042328,0.039579,0.030554,0.025764,0.025769,0.032157,0.034747,0.050162,0.05621,0.055305,0.036332,0.03098,0.24194,0.90728
CBTS9 (57),Cow,0.23148,0.052694,0.022973,0.040405,0.023475,0.041538,0.021893,0.047918,0.030647,0.023762,0.020453,0.018673,0.016916,0.018028,0.022652,0.029924,0.028884,0.034046,0.021095,0.021965,0.015061,0.030306,0.030394,0.041629,0.028275,0.053029,0.040155,0.036763,0.037308,0.046729,0.044311,0.043874,0.04429,0.043854,0.031937,0.031172,0.034511,0.047091,0.039989,0.04609,0.041281,0.019546,0.017163,0.019856,0.031098,0.043388,0.043943,0.032807,0.025122,0.024295,0.03056,0.033907,0.05135,0.060112,0.05577,0.03424,0.02868,0.23931,0.90433
CBTS9 (58),Cow,0.23237,0.047829,0.021948,0.042223,0.023915,0.039116,0.021035,0.049009,0.030742,0.022747,0.018953,0.018076,0.016314,0.016557,0.021467,0.028737,0.027221,0.032479,0.017876,0.020316,0.015567,0.029162,0.025938,0.038681,0.028972,0.045138,0.032985,0.037309,0.039172,0.03856,0.036502,0.043833,0.046591,0.037905,0.02912,0.030447,0.03203,0.039042,0.036668,0.045905,0.038391,0.01895,0.017048,0.019168,0.029854,0.041033,0.04107,0.030346,0.022914,0.026048,0.029965,0.032621,0.054267,0.059946,0.050203,0.033323,0.030534,0.24158,0.90743
CBTS9 (59),Cow,0.23487,0.048604,0.021941,0.042259,0.024718,0.038767,0.020471,0.04779,0.031877,0.023346,0.018874,0.017356,0.016869,0.016549,0.019739,0.026371,0.027943,0.032003,0.016529,0.019147,0.016436,0.027765,0.020809,0.034576,0.031403,0.039076,0.026497,0.034416,0.039787,0.031637,0.027939,0.042635,0.047432,0.033141,0.025612,0.031277,0.029896,0.031167,0.031659,0.047969,0.036365,0.019951,0.018125,0.020024,0.02758,0.036366,0.039857,0.031779,0.024193,0.028239,0.030597,0.030508,0.052597,0.059155,0.050056,0.032977,0.031785,0.24487,0.90855
CBTS9 (60),Cow,0.23012,0.051052,0.022575,0.043316,0.02407,0.041804,0.020932,0.050483,0.030433,0.026623,0.021822,0.021019,0.020541,0.020665,0.024563,0.032666,0.033892,0.039726,0.020707,0.027135,0.021668,0.036155,0.02943,0.050427,0.038738,0.050485,0.037526,0.055302,0.055403,0.04391,0.045103,0.063792,0.066748,0.043642,0.036397,0.043178,0.039709,0.047027,0.047917,0.066497,0.046079,0.022355,0.020655,0.024662,0.035333,0.050068,0.051647,0.038243,0.026629,0.025896,0.030933,0.035278,0.056042,0.062558,0.051653,0.034785,0.031106,0.24165,0.89303
CBTS9 (62),Cow,0.23159,0.048153,0.023507,0.043456,0.025175,0.039019,0.021902,0.050677,0.032397,0.0252,0.02041,0.019562,0.018633,0.018659,0.023286,0.030548,0.032473,0.034095,0.018705,0.02368,0.021461,0.030958,0.024728,0.046039,0.040802,0.042342,0.033055,0.051409,0.05545,0.034421,0.036169,0.065026,0.062787,0.037043,0.032899,0.040635,0.033443,0.034991,0.042286,0.062044,0.040402,0.020578,0.017784,0.021307,0.031243,0.04474,0.047825,0.035334,0.023711,0.024205,0.028411,0.033922,0.060684,0.061837,0.049126,0.033806,0.030263,0.23782,0.90026
CBTS9 (63),Cow,0.23309,0.046706,0.0237,0.042906,0.024616,0.038429,0.022378,0.049162,0.030787,0.023548,0.019484,0.017709,0.017309,0.018105,0.021263,0.027868,0.028102,0.03062,0.017391,0.021186,0.019007,0.028332,0.022949,0.038814,0.034146,0.037795,0.032458,0.040768,0.046257,0.03156,0.030066,0.051372,0.049014,0.03394,0.029952,0.034007,0.030441,0.030643,0.035328,0.047553,0.034571,0.018483,0.016337,0.020503,0.028121,0.038657,0.040857,0.031257,0.021879,0.025085,0.029699,0.032782,0.056132,0.057334,0.049227,0.033418,0.030857,0.23962,0.90819
CBTS9 (64),Cow,0.23256,0.047712,0.025113,0.042175,0.025347,0.038595,0.023169,0.049513,0.030633,0.025885,0.020569,0.01897,0.018911,0.018871,0.022352,0.028327,0.030017,0.03259,0.018985,0.023403,0.02066,0.02869,0.024028,0.044959,0.036763,0.040106,0.035971,0.046805,0.0501,0.030177,0.036125,0.059966,0.050015,0.036677,0.031959,0.03798,0.030904,0.032634,0.04087,0.05302,0.035989,0.019329,0.017793,0.020984,0.029979,0.040382,0.043554,0.034584,0.023601,0.024521,0.030127,0.034213,0.057936,0.056386,0.050582,0.034836,0.030994,0.23721,0.90476
CBTS9 (65),Cow,0.23353,0.046429,0.025958,0.041878,0.024296,0.037667,0.023889,0.050663,0.032423,0.025579,0.020462,0.018603,0.017985,0.01848,0.022949,0.030574,0.030857,0.034083,0.018044,0.022394,0.019837,0.029681,0.024097,0.041775,0.037361,0.040589,0.034563,0.043284,0.051933,0.031904,0.033433,0.055555,0.056118,0.035574,0.031234,0.035696,0.033575,0.033721,0.039367,0.053871,0.039961,0.018588,0.017285,0.021621,0.030639,0.043293,0.044799,0.034081,0.022974,0.024545,0.028692,0.034498,0.058193,0.059887,0.047006,0.034592,0.030722,0.23598,0.90462
CBTS9 (66),Cow,0.23453,0.048717,0.024401,0.04171,0.025596,0.038938,0.021997,0.048192,0.032757,0.025203,0.019899,0.019434,0.018052,0.019278,0.021906,0.028322,0.029966,0.032916,0.017474,0.021257,0.02002,0.030295,0.022647,0.036047,0.036981,0.03812,0.03143,0.040634,0.051946,0.03034,0.027591,0.047501,0.055567,0.032906,0.029488,0.036203,0.032426,0.03015,0.032424,0.051999,0.037068,0.019427,0.01797,0.021946,0.029236,0.039688,0.042338,0.033461,0.022495,0.025147,0.029887,0.032538,0.056086,0.059592,0.049372,0.032541,0.031075,0.24095,0.90588
CBTS9 (67),Cow,0.23849,0.0441,0.022982,0.04423,0.02727,0.038087,0.021427,0.049174,0.03376,0.023405,0.01937,0.01858,0.018692,0.018051,0.021553,0.028788,0.027966,0.03435,0.017565,0.019244,0.020142,0.030847,0.021568,0.034156,0.034434,0.039771,0.025124,0.034805,0.052297,0.031143,0.024647,0.042881,0.059325,0.031363,0.026634,0.0356,0.033765,0.029137,0.030011,0.047907,0.038849,0.020834,0.019706,0.02279,0.029363,0.039091,0.039902,0.03128,0.022861,0.029828,0.029646,0.03041,0.055032,0.062017,0.044645,0.030944,0.03385,0.24017,0.90637
CBTS9 (69),Cow,0.23313,0.047714,0.021448,0.040877,0.025746,0.041013,0.022511,0.05076,0.034602,0.023411,0.020078,0.020677,0.020369,0.019882,0.025114,0.032231,0.030599,0.035372,0.020915,0.024578,0.019842,0.034596,0.029029,0.04142,0.031181,0.047423,0.037182,0.039667,0.045743,0.043323,0.035777,0.047646,0.051124,0.038027,0.031954,0.036408,0.03741,0.041016,0.037783,0.046205,0.039609,0.02115,0.020513,0.023071,0.03404,0.044482,0.043656,0.031854,0.022559,0.028345,0.031005,0.032933,0.055822,0.064447,0.048831,0.030531,0.030119,0.24192,0.90235
CBTS9 (7),Cow,0.2216,0.060423,0.026421,0.046788,0.021551,0.048738,0.02005,0.041033,0.024555,0.035537,0.032802,0.026409,0.022785,0.02201,0.023188,0.026466,0.031976,0.064003,0.040784,0.042578,0.019042,0.034976,0.034642,0.050437,0.037893,0.088173,0.086025,0.056047,0.045636,0.079829,0.075665,0.068868,0.073062,0.087026,0.057809,0.050555,0.04913,0.075732,0.059689,0.081167,0.070969,0.035773,0.025543,0.023588,0.027823,0.040659,0.053919,0.060399,0.055398,0.030725,0.031884,0.024137,0.032393,0.047878,0.063441,0.055282,0.044832,0.22361,0.87137
